Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
0,Chst PubWrks,854.512500,split,809.512500,DTCS,88.5,88.5,311,NN,311,Tone->Tone,FM,5.00,,50W,Public Works / Snow Plows [Expired 2/22],,,,
1,CrCr GolfCrs,464.550000,,0.600000,TSQL,67.0,67.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Creve Coeur Golf Course (Municipal),,,,
3,Eureka Local,158.925000,split,153.995000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Events / Local Interop,,,,
4,BallwinGolfCours,462.075000,split,467.075000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Ballwin Golf Course (Voice/Data) (was 463.7875 WQVL918) [Expired 3/25],,,,
5,Flor Police RF,465.562500,,0.600000,TSQL,131.8,131.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Old Remote Link (Tone Carrier - Active 9/21; Expired 2015),,,,
6,Brid ParkRec/Bus,453.850000,split,458.850000,TSQL,107.2,107.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Parks / Recreation Center/Buses?,,,,
7,Fntn PubWrks,158.955000,,0.600000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Public Works,,,,
8,Krkwd Fire T/Out,158.760000,split,159.960000,TSQL,146.2,146.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Fire: Tone-Outs,,,,
10,CC911 UCity Fire,154.370000,,0.600000,TSQL,192.8,192.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Fire: Paging / Station Alerting,,,,
11,SSD Bus A,461.175000,split,466.175000,TSQL,146.2,146.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Buses (heard Johnson Wabash Ferguson),,,,
12,SSD Neuw 400,451.637500,split,456.637500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Neuwoehner School: Admin (Clayton Rd),,,,
13,SSD LearningCntr,451.525000,split,456.525000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Learning Center (need CC),,,,
14,HSD Sec/Maint,463.625000,split,468.625000,DTCS,88.5,88.5,506,NN,506,Tone->Tone,NFM,5.00,,50W,Security / Maintenance [Ch 1],,,,
15,HSD Buses 2-1,464.750000,split,469.750000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Buses,,,,
16,HSD EHS Opa A,457.712500,,0.600000,DTCS,88.5,88.5,516,NN,516,Tone->Tone,NFM,5.00,,50W,East High School: Ops,,,,
17,HSD Armstg Ops B,452.487500,,0.600000,DTCS,88.5,88.5,156,NN,156,Tone->Tone,NFM,5.00,,50W,Armstrong Elementary: Admin/Bus Loading Ops,,,,
18,HSD Armstg Ops A,464.037500,split,469.037500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Armstrong Elementary,,,,
19,HSD Buses 3-1,461.225000,split,466.225000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Buses,,,,
20,HSD Buses 5-1,452.812500,split,457.812500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Buses,,,,
21,HSD EHS Ops 133,462.887500,split,467.887500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Hazelwood East High School [Low Power*],,,,
22,FFSDR2 Bus3,462.175000,split,467.175000,TSQL,146.2,146.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Buses,,,,
23,FFSDR2 Bus4,464.025000,split,469.025000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Buses,,,,
24,FFSDR2 Bus2,461.050000,split,466.050000,TSQL,162.2,162.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Buses [Expired 5/23],,,,
25,FFSDR2 Bus2,461.750000,split,466.750000,TSQL,146.2,146.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Buses,,,,
26,McCluer HS,462.712500,,0.600000,TSQL,146.2,146.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,McCluer High School: Ops (FRS7),,,,
27,Mehl Sch OpsB100,461.175000,split,466.175000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Security / Ops (SL 1/2),,,,
28,Mehl Sch BusA999,451.450000,split,456.450000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Buses,,,,
29,Mehl Sch Admin,452.662500,split,457.662500,TSQL,162.2,162.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Admin / Operations,,,,
30,Bierbaum Elemen,452.587500,,0.600000,TSQL,71.9,71.9,023,NN,023,Tone->Tone,NFM,5.00,,50W,Bierbaum Elementary School,,,,
31,Beasley Elemen,457.837500,,0.600000,TSQL,82.5,82.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Beasley Elementary School,,,,
32,Mehl SchBus Data,451.450000,split,456.450000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Buses: LRRP Data,,,,
33,Oakville HS OPs,456.362500,,0.600000,TSQL,94.8,94.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Oakville High School: Ops,,,,
34,Mehl SchBusA1000,451.450000,split,456.450000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
35,CBC Maint 1,462.275000,split,467.275000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance/Supervision,,,,
36,CBC Maint 2,467.125000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance/Supervision,,,,
37,CBC Maint 3,467.312500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance/Supervision,,,,
38,PSD Buses 3,451.950000,split,456.950000,DTCS,88.5,88.5,632,NN,632,Tone->Tone,NFM,5.00,,50W,(FORMER) Buses,,,,
39,PSD Buses 4,464.525000,split,469.525000,DTCS,88.5,88.5,411,NN,411,Tone->Tone,NFM,5.00,,50W,(FORMER) Buses (West HS),,,,
40,PSD Buses 2,461.150000,split,466.150000,DTCS,88.5,88.5,654,NN,654,Tone->Tone,NFM,5.00,,50W,(FORMER) Buses (West HS),,,,
41,PSD Buses 1,451.325000,split,456.325000,DTCS,88.5,88.5,632,NN,632,Tone->Tone,NFM,5.00,,50W,(FORMER) Buses,,,,
42,PSD SHS Sec A1,464.912500,split,469.912500,DTCS,88.5,88.5,565,NN,565,Tone->Tone,NFM,5.00,,50W,Security (South HS),,,,
43,PSD Buses A,463.987500,split,468.987500,DTCS,88.5,88.5,074,NN,074,Tone->Tone,NFM,5.00,,50W,(FORMER) Buses (South HS) / Maintenance,,,,
44,PSD SHS A2,464.912500,split,469.912500,DTCS,88.5,88.5,627,NN,627,Tone->Tone,NFM,5.00,,50W,Operations (South HS-Manchester),,,,
45,RGSD HS Ops 200,151.805000,split,154.490000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,High: Security / Admin,,,,
46,RGSD Ops 3,154.515000,,0.600000,DTCS,88.5,88.5,074,NN,074,Tone->Tone,NFM,5.00,,50W,Portables,,,,
47,RGSD CMS Ops 500,151.535000,split,153.005000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Central Middle: Ops,,,,
48,RGSD Ops M1000,154.540000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Portables,,,,
49,RGSD CMS Ops D1,151.535000,split,153.005000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Central Middle: Ops (old?),,,,
50,RGSD HS Ops 300,151.805000,split,154.490000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,High: Office/Custodians (SL1/2),,,,
51,RGSD D/O Ops B2,152.877500,split,159.555000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,District Office: Ops,,,,
52,RGSD CMS Ops 400,151.535000,split,153.005000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Central Middle: Admin,,,,
53,RGSD D/O Ops 501,152.877500,split,159.555000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Security / Admin (SL1/2),,,,
54,RGSD D/O Ops 521,152.877500,split,159.555000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Track Meet Results (SL1/2),,,,
55,RGSD WMS Ops,153.050000,split,158.160000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Westview Middle: Admin/Security,,,,
56,RGSD WMS Ops B,153.050000,split,158.160000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Westview Middle: Custodians?,,,,
57,RGSD D/O Ops 500,152.877500,split,159.555000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Ops,,,,
58,RGSD CMS Ops 100,151.535000,split,153.005000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Central Middle,,,,
59,RGSD Ops M700,154.540000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Portables,,,,
60,R6 Ops 20 Wwd B,463.362500,split,468.362500,DTCS,88.5,88.5,546,NN,546,Tone->Tone,NFM,5.00,,50W,Operations (Wildwood),,,,
61,R6 Bus Fntn,451.400000,split,456.400000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Buses (Fenton),,,,
62,R6 Bus 20 Wwd A,463.800000,split,468.800000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Buses (Wildwood),,,,
63,R6 Ops 30 Chfd B,463.962500,split,468.962500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (Chesterfield),,,,
64,R6 MHS Admin,464.075000,,0.600000,DTCS,88.5,88.5,532,NN,532,Tone->Tone,NFM,5.00,,50W,Marquette High School: Admin (lic. as R),,,,
65,R6 Bus Chfld,461.712500,split,466.712500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Buses (Chesterfield Elementary),,,,
66,Geggie ElemOps A,159.615000,,0.600000,TSQL,162.2,162.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Geggie Elementary: Ops,,,,
67,Geggie ElemOps B,159.990000,,0.600000,TSQL,162.2,162.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Geggie Elementary: Ops,,,,
68,R6 LHS Ops A,154.490000,,0.600000,TSQL,67.0,67.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Lafayette High School,,,,
69,R6 Bus 30 Chfd A,463.800000,split,468.800000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Buses (Chesterfield),,,,
70,FS Bus StL-6,855.512500,split,810.512500,TSQL,156.7,156.7,023,NN,023,Tone->Tone,FM,5.00,,50W,First Student Buses (Clayton),,,,
71,FS Bus StL-7,860.662500,split,815.662500,DTCS,88.5,88.5,031,NN,031,Tone->Tone,FM,5.00,,50W,First Student Buses / Phone Patch (Clayton),,,,
72,Kirkwood SchBus,462.187500,split,467.187500,DTCS,88.5,88.5,351,NN,351,Tone->Tone,NFM,5.00,,50W,Buses,,,,
73,Kirk Sch Bus 1,463.562500,split,468.562500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Buses,,,,
74,Glendale Elem 1,463.937500,split,468.937500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,N Glendale Elementary: Ops,,,,
75,Kirk Sch Bus 464,464.975000,split,469.975000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Buses (Oakland area) [No License],,,,
76,Jennings Sch 20,151.745000,split,159.795000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
77,Jennings Sch 10,151.745000,split,159.795000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Admin / Ops,,,,
78,PattSch BusA,461.125000,split,466.125000,TSQL,192.8,192.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Buses,,,,
79,PattSch BusB,464.925000,split,469.925000,TSQL,156.7,156.7,023,NN,023,Tone->Tone,NFM,5.00,,50W,Buses,,,,
80,PattSch Ops 1,464.925000,split,469.925000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (Dorsett),,,,
81,Riten Sch Ops A,461.700000,split,466.700000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
82,LSD HighSchool,463.487500,split,468.487500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Lindbergh High School: Ops/Custodians (SL 1/2),,,,
83,LSD Truman MS,461.487500,split,466.487500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Truman Middle School,,,,
84,LSD SSC Ops,464.762500,split,469.762500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Support Service Center (SL 1/2),,,,
85,LSD Dressel ES,462.187500,split,467.187500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Dressel Elementary School,,,,
86,LSD Crestwd ES,463.287500,split,468.287500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Crestwood Elementary School,,,,
87,LSD Concord ES,452.037500,split,457.037500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Concord Elementary School,,,,
88,LSD Kennerly ES,464.812500,split,469.812500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Kennerly Elementary School,,,,
89,LSD Sperreng MS,451.887500,split,456.887500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Sperreng Middle School,,,,
90,ValPark Schools,463.925000,split,468.925000,TSQL,210.7,210.7,023,NN,023,Tone->Tone,NFM,5.00,,50W,Ops / Buses,,,,
91,WGSD HS 300,452.837500,split,457.837500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,High School Ops (Selma Ave),,,,
92,WGSD HS 200,452.837500,split,457.837500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,High School Ops (Selma Ave),,,,
94,WGSD 452.6375,452.637500,split,457.637500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
95,WGSD 452.1875,452.187500,split,457.187500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
96,WGSD 451.4625,451.462500,split,456.462500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
97,WGSD 452.6875,452.687500,split,457.687500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
98,MRHSD Buses 1,464.212500,split,469.212500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Bus Operations,,,,
99,Abbott EMS MO,462.975000,split,467.975000,TSQL,192.8,192.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,EMS: Missouri Ops - Back-Up [MED-10],,,,
100,MedicOne EMS 1,452.675000,split,457.675000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,EMS: Dispatch,,,,
101,MedicOne EMS 2,452.675000,split,457.675000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,EMS: Ops,,,,
102,WU LearningCentr,462.075000,split,467.075000,DTCS,88.5,88.5,251,NN,251,Tone->Tone,NFM,5.00,,50W,(FORMER) Learning Center: Ops (LP) [Expired 10/21],,,,
103,WU Transport,155.265000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Transportation (not D516),,,,
104,WU EST Medical,159.090000,split,154.860000,DTCS,88.5,88.5,723,NN,723,Tone->Tone,NFM,5.00,,50W,(Danforth) Emergency Support Team (EST) (Response to medical calls),,,,
105,WU Security U1,453.400000,split,458.400000,TSQL,146.2,146.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,(FORMER) Campus Police,,,,
106,WU CampusService,461.512500,split,466.512500,DTCS,88.5,88.5,172,NN,172,Tone->Tone,NFM,5.00,,50W,(Danforth) Campus Services,,,,
107,StLCC Port 1,151.655000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations (Broadway),,,,
108,StLCC PD 2,155.535000,split,151.362500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Campus Police (Florrisant Valley-Fergeson),,,,
109,StLCC PD 3,155.535000,split,151.362500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Campus Police (Forest Park),,,,
110,StLCC PD 1,155.535000,split,158.985000,TSQL,82.5,82.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Campus Police (Meramec-Kirkwood) (with Telephone interconnect),,,,
111,StLCC PP Fer,464.975000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Physical Plant (Ferguson),,,,
112,StLCC PP 4,464.850000,split,469.850000,TSQL,151.4,151.4,023,NN,023,Tone->Tone,NFM,5.00,,50W,"Physical Plant (StL,Kirkwood,Ferguson)",,,,
113,StLCC Port 3,468.837500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations (countywide),,,,
114,StLCC Port 4,469.262500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations (countywide),,,,
115,STLCC PP 3,461.550000,split,466.550000,TSQL,151.4,151.4,023,NN,023,Tone->Tone,NFM,5.00,,50W,"Maintenance / Ops (StL,Kirkwood,Ferguson)",,,,
116,StLCC Port 2,467.875000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,On-Campus Ops/Activites (Ferguson),,,,
117,StLCC PP 5,464.850000,split,469.850000,TSQL,151.4,151.4,023,NN,023,Tone->Tone,NFM,5.00,,50W,Physical Plant (Wildwood Campus) (CW-ID CSQ),,,,
118,STLCC PPKW2,452.175000,split,457.175000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations (Kirkwood),,,,
119,STLCC PP*6,462.375000,split,467.375000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (both),,,,
121,StLCC WW,452.175000,split,457.175000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations (Wildwood),,,,
123,StLCC Police,155.535000,split,151.362500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Campus Police,,,,
124,StLCC PD 4,155.535000,split,151.362500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Campus Police: Dispatch,,,,
125,STLCC StlC A,452.887500,split,457.887500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (St Louis City),,,,
126,STLCC Brdwy Emrg,151.205000,split,153.747500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Emergency Call Boxes (300 S. Broadway),,,,
127,StLCC PD ?,155.535000,split,151.362500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Campus Police: Dispatch (heard Ferguson),,,,
128,STLCC Meramec,154.137500,split,151.077500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (Meramec),,,,
129,STLCC Cass Ave,151.167500,split,154.017500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (Cass Ave),,,,
130,StlCC 16777215,155.535000,split,151.362500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Emergency Call Boxes,,,,
131,STLCC ? Emerg,151.167500,split,154.017500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Emergency Call Boxes (?)),,,,
132,StLCC Kirwood,461.550000,split,466.550000,DTCS,88.5,88.5,464,NN,464,Tone->Tone,NFM,5.00,,50W,Security / Ops (Kirkwood),,,,
133,STLCC Cass Emerg,151.167500,split,154.017500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Emergency Call Boxes (Cass Ave?),,,,
134,StLCC NHS Ops,461.550000,split,466.550000,TSQL,114.8,114.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Center for Nursing and Health Sciences: Ops,,,,
135,StLCC PD,151.167500,split,154.017500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Emergency Call Boxes,,,,
136,StLCC PE,155.535000,split,151.362500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Physical Education - Call Box #210 (Tamper Alarm),,,,
137,StLCC 500,155.535000,split,151.362500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Campus Police (Forest Park),,,,
138,UofM TPAC P8,467.762500,,0.600000,TSQL,146.2,146.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Touhill Performing Arts Center: Ops/Carrier (Wireless Mic?),,,,
139,UofM Maintenance,461.687500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance,,,,
140,UofM TPAC R1,461.387500,split,466.387500,TSQL,131.8,131.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Touhill Performing Arts Center: Audio/Video Ops,,,,
141,UofM Parking 1,464.837500,split,469.837500,DTCS,88.5,88.5,143,NN,143,Tone->Tone,NFM,5.00,,50W,Parking Department [Expired 3/18],,,,
142,UofM TPAC R2,452.800000,split,457.800000,TSQL,167.9,167.9,023,NN,023,Tone->Tone,NFM,5.00,,50W,Touhill Performing Arts Center: Ops [Expired 12/20],,,,
143,UofM TPAC R3,461.300000,split,466.300000,TSQL,127.3,127.3,023,NN,023,Tone->Tone,NFM,5.00,,50W,Touhill Performing Arts Center: Audio/Video/Stage Ops [Expired 12/20],,,,
144,UofM TPAC R4,464.050000,split,469.050000,TSQL,114.8,114.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Touhill Performing Arts Center: Audio Ops [Expired 12/20],,,,
145,UofM 120 Ops,451.837500,split,456.837500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Ops (Venton Hall),,,,
146,UofM 451725 TG30,451.725000,split,456.725000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
147,UofM 451725 SL2,451.725000,split,456.725000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Emerg Enc Bcast OVCM Private Call,,,,
148,UofM MH Ops 110,452.975000,split,457.975000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (Marillac Hall),,,,
149,UofM MH Ops 120,452.975000,split,457.975000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Ops / Exterior Care (Marillac Hall),,,,
150,UofM 110 Maintnc,451.837500,split,456.837500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Maintenance (Venton Hall),,,,
151,UofM Ops 30,463.362500,split,468.362500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
152,MoBapCollege,464.050000,split,469.050000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Security / Maintenance [Expired 1/21],,,,
153,WebsterU Securty,462.112500,split,467.112500,DTCS,88.5,88.5,565,NN,565,Tone->Tone,NFM,5.00,,50W,Security [Expired 12/23],,,,
154,CS Maintnce B,461.100000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance,,,,
155,CS Maintnce C,461.487500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance,,,,
156,CS Maintnce A,461.562500,split,466.562500,DTCS,88.5,88.5,632,NN,632,Tone->Tone,NFM,5.00,,50W,Maintenance / Ops (LP),,,,
157,MU Security,451.625000,split,456.625000,DTCS,88.5,88.5,074,NN,074,Tone->Tone,NFM,5.00,,50W,Security,,,,
158,MU Maintenance,461.012500,split,466.012500,DTCS,88.5,88.5,432,NN,432,Tone->Tone,NFM,5.00,,50W,Maintenance (Low Power/Phone Patch),,,,
159,MU Operations,464.475000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
160,MU Security TG1,451.625000,split,456.625000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Security,,,,
161,MISLCDS Bus,464.575000,split,469.575000,DTCS,88.5,88.5,654,NN,654,Tone->Tone,NFM,5.00,,50W,Buses,,,,
162,MISLCDS Ops A,457.687500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Ops (Bus Loading),,,,
163,SLCDS 5 Maint,451.937500,split,456.937500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Maintenance,,,,
164,Principia 1,463.625000,split,468.625000,TSQL,110.9,110.9,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations [Expired 2/15],,,,
165,Ursaline Academy,461.200000,split,466.200000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
166,MSD SH Data 1,158.880000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations (Sunset Hills),,,,
169,MSD Lemay 6D,451.612500,split,456.612500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Lemay Treatment Plant (SL 1/2),,,,
170,MSD Meramec 1,456.312500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Meramec Treatment Plant,,,,
174,MSD Lemay,464.500000,,0.600000,DTCS,88.5,88.5,423,NN,423,Tone->Tone,NFM,5.00,,50W,Lemay Treatment Plant: Ops,,,,
175,MSD Lemay 7D,453.962500,split,458.962500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Lemay Treatment Plant (SL 1/2),,,,
176,MSD Lemay 8D,452.862500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Lemay Treatment Plant,,,,
177,MOLEEN 79.7,155.475000,,0.600000,TSQL,79.7,79.7,023,NN,023,Tone->Tone,NFM,5.00,,50W,Nationwide Law Enforcement Emergency [Ch 10],,,,
178,StLCo Sirens S2,856.612500,split,811.612500,DTCS,88.5,88.5,351,NN,351,Tone->Tone,NFM,5.00,,50W,Siren Data - South (Clayton),,,,
179,StLCo Sirens N1,854.062500,split,809.062500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Siren Data - North (Chesterfield) (was D351),,,,
180,StLCo Sirens C2,854.187500,split,809.187500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Siren Data - Central (Eureka) (was D411),,,,
181,StLCo Sirens C3,854.187500,split,809.187500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Siren Data - Central (Eureka) (was D351),,,,
182,StLCo Sirens N2,854.062500,split,809.062500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Siren Data - North (Chesterfield) (was D411),,,,
183,StLCo Sirens S3,809.187500,,0.600000,DTCS,88.5,88.5,411,NN,411,Tone->Tone,NFM,5.00,,50W,Siren Data - South (Ballwin),,,,
184,MO Vet Home 10,453.587500,split,458.587500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Admin/Maintenance (check CC),,,,
185,MO Vet Home 20,453.587500,split,458.587500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Admin/Maintenance (check CC),,,,
186,MIMH StL Ops,155.865000,,0.600000,TSQL,82.5,82.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations [Terminated 3/15],,,,
